reference_date,year,state_code,sex_code,age_code_official,age_years,age_group,population_persons,unit,quality_flag,census_basis,series_break_before,source_id,input_class,denominator
2021-12-31,2021,01,M,ALT089,89.0,85-89,2562,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,01,M,ALT090UM,90.0,90+,8711,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT000,0.0,0-17,9934,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT001,1.0,0-17,9338,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT002,2.0,0-17,9527,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT003,3.0,0-17,9438,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT004,4.0,0-17,9411,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT005,5.0,0-17,9576,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT006,6.0,0-17,8992,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT007,7.0,0-17,8775,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT008,8.0,0-17,8406,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT009,9.0,0-17,8173,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT010,10.0,0-17,7833,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT011,11.0,0-17,7924,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT012,12.0,0-17,7663,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT013,13.0,0-17,7923,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT014,14.0,0-17,7637,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT015,15.0,0-17,7479,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT016,16.0,0-17,7604,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT017,17.0,0-17,7690,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT018,18.0,18-29,7805,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT019,19.0,18-29,8465,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT020,20.0,18-29,9213,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT021,21.0,18-29,10143,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT022,22.0,18-29,10795,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT023,23.0,18-29,11948,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT024,24.0,18-29,13120,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT025,25.0,18-29,13661,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT026,26.0,18-29,13931,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT027,27.0,18-29,14551,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT028,28.0,18-29,14999,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT029,29.0,18-29,14973,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT030,30.0,30-44,15413,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT031,31.0,30-44,16209,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT032,32.0,30-44,15738,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT033,33.0,30-44,15819,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT034,34.0,30-44,14967,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT035,35.0,30-44,14512,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT036,36.0,30-44,14170,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT037,37.0,30-44,13860,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT038,38.0,30-44,13783,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT039,39.0,30-44,13713,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT040,40.0,30-44,14005,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT041,41.0,30-44,13800,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT042,42.0,30-44,12855,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT043,43.0,30-44,12437,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT044,44.0,30-44,12176,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT045,45.0,45-64,12240,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT046,46.0,45-64,11494,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT047,47.0,45-64,11387,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT048,48.0,45-64,11403,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT049,49.0,45-64,11654,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT050,50.0,45-64,12306,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT051,51.0,45-64,12548,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT052,52.0,45-64,12927,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT053,53.0,45-64,13837,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT054,54.0,45-64,13893,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT055,55.0,45-64,14016,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT056,56.0,45-64,13568,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT057,57.0,45-64,13684,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT058,58.0,45-64,13106,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT059,59.0,45-64,12236,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT060,60.0,45-64,11805,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT061,61.0,45-64,11297,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT062,62.0,45-64,10806,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT063,63.0,45-64,10312,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT064,64.0,45-64,9793,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT065,65.0,65-74,9335,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT066,66.0,65-74,8753,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT067,67.0,65-74,8634,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT068,68.0,65-74,8319,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT069,69.0,65-74,8366,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT070,70.0,65-74,8279,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT071,71.0,65-74,8503,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT072,72.0,65-74,8419,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT073,73.0,65-74,8011,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT074,74.0,65-74,7510,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT075,75.0,75-84,6951,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT076,76.0,75-84,6260,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT077,77.0,75-84,7732,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT078,78.0,75-84,7731,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT079,79.0,75-84,7354,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT080,80.0,75-84,8292,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT081,81.0,75-84,8503,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2021-12-31,2021,02,F,ALT082,82.0,75-84,7875,Anzahl,e,Census 2011 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
